Test, Start_Pos, Nodes_Traversed, Time Elapsed
228, [24,24], 376, 18.247972099779872
229, [3,25], 395, 19.242388099693926
230, [6,25], 400, 19.897232600022107
231, [9,25], 403, 19.874890800230787
232, [18,25], 396, 19.08999149974261
233, [21,25], 397, 19.332700800223392
234, [24,25], 375, 18.381624700021348
235, [1,26], 398, 19.37007579996134
236, [2,26], 397, 19.47400489989377
237, [3,26], 396, 19.351687000322272
238, [4,26], 395, 19.43829740025103
239, [5,26], 402, 19.714659499906702
240, [6,26], 401, 19.715346099692397
241, [9,26], 404, 19.848571300128242
242, [10,26], 406, 19.552938199965865
243, [11,26], 407, 19.60817270046391
244, [12,26], 408, 19.98419739989913
245, [15,26], 413, 20.179853800000274
246, [16,26], 414, 20.005128699951456
247, [17,26], 415, 20.166396599714062
248, [18,26], 398, 19.109579400043003
249, [21,26], 398, 19.2295193997561
250, [22,26], 386, 19.00555800003349
251, [23,26], 377, 18.27405639993958
252, [24,26], 376, 18.278733799699694
253, [25,26], 377, 18.378851799934637
254, [26,26], 378, 18.192559299975983
255, [1,27], 399, 19.342767500464106
256, [12,27], 414, 20.09874099989247
257, [15,27], 412, 20.27309959968261
258, [26,27], 379, 18.426757300214376
259, [1,28], 400, 19.506479300092906
260, [12,28], 413, 20.2493268999242
261, [15,28], 411, 19.938277099921834
262, [26,28], 380, 18.482894200249575
263, [1,29], 401, 19.65490399998089
264, [2,29], 424, 20.601797300259932
265, [3,29], 423, 20.671037500200327
266, [4,29], 422, 20.792635500023607
267, [5,29], 421, 20.469591599801788
268, [6,29], 420, 20.629899399951682
269, [7,29], 419, 20.65788040026382
270, [8,29], 418, 20.357391900237417
271, [9,29], 417, 20.50363639969146
272, [10,29], 416, 20.541608699859353
273, [11,29], 415, 20.067955699865706
274, [12,29], 414, 20.027918100269744
275, [14,29], 413, 20.445614199867123
276, [15,29], 412, 20.106487100216327
277, [16,29], 401, 19.294395899865776
278, [17,29], 402, 19.467454600075143
279, [18,29], 403, 19.49173179992067
280, [19,29], 404, 19.62768230009533
281, [20,29], 405, 19.556707399970037
282, [21,29], 406, 20.03306620004878
283, [22,29], 407, 19.766239500168012
284, [23,29], 408, 20.332888399716467
285, [24,29], 409, 19.775080600040383
286, [25,29], 410, 19.858952300157398
287, [26,29], 411, 19.916716600113432
288, [13,29], 414, 20.489149200351676
