Test, Start_Pos, Nodes_Traversed, Time Elapsed
257, [15,27], 404, 20.835448800040467
258, [26,27], 375, 18.88207350002631
259, [1,28], 396, 19.319793799990293
260, [12,28], 407, 19.962562600077945
261, [15,28], 403, 20.665636200017616
262, [26,28], 376, 18.624559799987765
263, [1,29], 397, 19.797251500040147
264, [2,29], 418, 21.0302378000124
265, [3,29], 417, 20.308061300023837
266, [4,29], 416, 20.57016090009347
267, [5,29], 415, 21.456430000071123
268, [6,29], 414, 20.497925599993323
269, [7,29], 413, 20.230010800096352
270, [8,29], 412, 20.784294699973543
271, [9,29], 411, 20.863384300031612
272, [10,29], 410, 20.966333599979407
273, [11,29], 409, 20.330752999961987
274, [12,29], 408, 20.44132760003413
275, [14,29], 405, 20.769978199950856
276, [15,29], 404, 20.072934400068334
277, [16,29], 393, 19.720366300087335
278, [17,29], 394, 19.48449540002548
279, [18,29], 395, 19.433447300008993
280, [19,29], 396, 19.211690799878852
281, [20,29], 397, 19.885599200057186
282, [21,29], 398, 20.55134179997549
283, [22,29], 399, 19.959975800011307
284, [23,29], 400, 19.885987499932526
285, [24,29], 401, 19.969116800129996
286, [25,29], 402, 19.82951599995431
287, [26,29], 403, 19.929303700235323
288, [13,29], 406, 20.535999499970785
